id,source,title,company,location,description,url,date_collected,date_posted,pre_label,label,labeled_at
3bf7ba3dd558,adzuna,Data Platform and Operations Engineer,Job-Room,"Meyrin, Genf","Your tasks  * Guarantee platform stability, cost efficiency, security, and performance while enabling new data capabilities, automation, and services that support enterprise wide data transformation. * Provide continuous operational excellence, documentation, and knowledge redundancy to ensure resilient, scalable, and compliant data operations across the organization. * Data cloud ops: develop and maintain tools supporting data operations efficiency, including version control, CI/CD pipelines,…",https://www.adzuna.ch/details/5646947948?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,DATA_ENGINEERING,DATA_ENGINEERING,2026-03-02T16:10:17.477211
52d164948820,adzuna,"CAD AI Software Engineer - Big Data Pipelines & ML Automation | Python, C#, C++ Expert | Machine Learning Engineer in Manufacturing",Imnoo AG,Schweiz,"Do you feel like you’re just coding toy problems without making a real impact? Join us for a fulfilling career as a Software Engineer specializing in Big Data Pipelines and ML Automation , where you’ll tackle concretely defined, real-world challenges. At Imnoo, you’ll make a significant impact on automating manufacturing processes through robust big data engineering , scalable data pipelines , and machine learning integrations , gaining invaluable experience in Python development , C# programmi…",https://www.adzuna.ch/details/5621175480?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-09,DATA_ENGINEERING,NOT_RELEVANT,2026-03-02T16:10:30.900815
4f92785570c2,adzuna,"Senior Data Platform / DevOps Engineer (Agile, Digital Platforms)",Next-Link,Zürich,"We are looking for a skilled and motivated Data Platform / DevOps Engineer to operate and evolve our Global Data Platform. In this role, you will work with modern distributed systems and data technologies, ensuring reliable, secure, and scalable data pipelines. You will apply Agile and DevSecOps principles to continuously improve platform stability, automation, and delivery efficiency while collaborating closely with security, engineering, and cloud operations teams. Key Responsibilities Operat…",https://www.adzuna.ch/details/5614941517?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-05,DATA_ENGINEERING,DATA_ENGINEERING,2026-03-02T16:10:33.703727
2546c36a1354,adzuna,"Regional Safety Engineer, Data Center Health and Safety",Amazon Data Services Switzerland GmbH,Zürich,"Job summary Join the world class safety culture at Amazon Web Services (AWS) and be part of supporting the largest cloud computing infrastructure team as a Regional Safety Engineer. As the Regional Safety Engineer you will own the Health and Safety function of your respective area. You will be responsible for improving the health and safety of our data centers, advancing safety culture, and protecting our employees. Each day you will work with our data center engineers, the people who make the …",https://www.adzuna.ch/details/5634074250?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-18,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:10:40.451368
32451447749a,adzuna,Senior Cloud Engineer DataAI,ELCA,Schweiz,"Description Unsere Business Line «Data, Analytics & AI» ist verantwortlich für die Bereitstellung und Nutzung von Technologieplattformen, welche die Wertschöpfung unserer Kunden fördern. Die zahlreichen exklusiven Projekte unterscheiden sich in Ausprägung, Branchen und Unternehmen. Wir suchen eine motivierte Person in der Rolle als Senior Cloud Data Engineer für unseren Standort Zürich. Du hast ein Flair für Daten und AI und Erfahrung in der Implementierung von komplexen verteilten Datenplattfo…",https://www.adzuna.ch/details/5586892405?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-15,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:10:45.338685
2eae935d2b56,adzuna,Data Scientist,Coopers Group AG,Schweiz,"Für unseren Kunden aus der Transportbranche in Bern, suchen wir eine:n erfahrene:n, motivierte:n und aufgeschlossene:n Data Scientist. Deine Aufgaben: Weiterentwicklung des zentralen Einkaufs-Analytics-Systems (Frontend & Backend) Konzeption und Umsetzung neuer Features Analyse von Business-Anforderungen sowie Erstellung von Reports & Dashboards (z. B. Power BI) Entwicklung und Betrieb von Data Products (Azure, Snowflake, CI/CD) Sicherstellung der Datenqualität und Aufbereitung fehlerhafter Da…",https://www.adzuna.ch/details/5647302417?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:10:48.264354
b7f66f817b68,adzuna,Professional Data Scientist,Job-Room,"Bern, Bern-Mittelland","* IT - Data Science / Digital * Bern * Contracting * Teilzeit, 60-80% * 01.04.2026 - 31.12.2026 * ETL, ELT, Data Modelling, Snowflake, Azure, SAP analytics cloud Deine Aufgaben: * Weiterentwicklung des zentralen Einkaufs-Analytics-Systems (Frontend & Backend) * Konzeption und Umsetzung neuer Features * Analyse von Business-Anforderungen sowie Erstellung von Reports & Dashboards (z.-B. Power BI) * Entwicklung und Betrieb von Data Products (Azure, Snowflake, CI/CD) * Sicherstellung der Datenquali…",https://www.adzuna.ch/details/5649449531?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-01,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:10:50.885495
ed61797a0171,adzuna,"Senior Data & AI Consultant (Lausanne, Switzerland)",Unit8 SA,Schweiz,"Who We Are Founded in 2017, Unit8 is a fast-growing Swiss AI and data analytics consulting and services company dedicated to solving complex problems of traditional industries like automotive, chemical, financial services, manufacturing and pharma. We work with some of the biggest organisations in Europe to solve the challenges that directly affect their business - be it operations, finance, manufacturing or R&D. Since our foundation, we have successfully delivered more than 200 projects and ha…",https://www.adzuna.ch/details/5507329754?utm_medium=api&utm_source=239784f1,2026-03-02,2025-11-21,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:10:57.792408
f7b1107e2627,adzuna,"Cloud DataAI Architect - Azure, AWS, Databricks",ELCA,Schweiz,"Description Unsere Business Line „Data, Analytics & AI“ hilft Kunden, Daten in messbaren Mehrwert zu verwandeln, indem wir moderne Analytics- und AI-Fähigkeiten aufbauen. Unsere Projekte variieren stark in Umfang, Branche und Reifegrad – von Plattform-Fundamenten bis zu fortgeschrittenen Use Cases. Diese Rolle hat einen klaren Fokus auf Datenarchitektur und deckt alles ab – vom Zieldesign und Standards bis zur Lieferqualität und operativen Einsatzbereitschaft. Wir suchen einen motivierten Cloud…",https://www.adzuna.ch/details/5547704789?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-18,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:11:10.317467
4eac178e0f05,adzuna,Fachverantwortliche*r Künstliche Intelligenz,Berner Fachhochschule BFH,"Bern, Bern-Mittelland","Salary: CHF 130’000 - 160’000 per year Requirements: • Hochschulabschluss in Informatik oder vergleichbare Aus- und Weiterbildung. • Mehrjährige Expertise und Berufserfahrung in den Bereichen KI, Machine Learning und Data Science. • Fundiertes Verständnis moderner Softwarearchitekturen sowie Erfahrungen im Anwendungseinsatz mit Cloudplattformen wie Azure von Vorteil. • Laterale Führungserfahrungen im Hochschulumfeld und Projektmanagement von Vorteil. • Ausgeprägte kommunikative Kompetenzen, Ver…",https://www.adzuna.ch/details/5650917450?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:11:17.004278
f3ed21f3afb7,adzuna,AI Implementation Engineer,lastminute.com,"Chiasso, Mendrisio","Job Description We are looking for an AI Implementation Engineer to help us power up the traveller's journey for millions of holidaymakers. If you are passionate about designing & building AI solutions, keep on reading, as you might be the perfect fit for this job. The job in brief: Job Title - AI Implementation Engineer Working model - hybrid from Switzerland Team - you will join the new Automation department . Level - Professional Location - Chiasso, Switzerland (only for hybrid positions) Co…",https://www.adzuna.ch/details/5623919677?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-11,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:11:27.331140
7f43df372465,adzuna,"IT System Engineer (Cloud, Data, AI) 80-100%",Swissperform,Zürich,SWISSPERFORM ist die staatlich anerkannte schweizerische Verwertungsgesellschaft für ausübende Künstlerinnen und Künstler sowie Produzierende von Ton- und audiovisuellen Aufnahmen. Durch Gegenseitigkeitsverträge mit über 40 Schwestergesellschaften im In- und Ausland nehmen wir Leistungsschutzrechte von über 27’000 Mitgliedern treuhänderisch wahr und sorgen für eine korrekte Erfassung und Verteilung der Vergütungen. Gemeinsam Kultur stärken – mehr als ein Job Bei uns erwarten dich Sinnhaftigkeit…,https://www.adzuna.ch/details/5630159025?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-14,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:11:38.820370
be0f9af9b86b,adzuna,Private AI Runtime & Infrastructure Engineer (Local Data Residency),Omnilex,Zürich,"About You You’re the person teams trust when the workload is messy, privacy-sensitive, and “it must not go down.” You like building systems that stay boring in production: hardened VMs, predictable deploys, clean rollbacks, useful alerts, and security controls that work by default . You can talk comfortably about trade-offs, latency vs cost, isolation vs operational complexity, GPU vs CPU, shared vs per-tenant, and you’ve probably earned that comfort by running something real in production and…",https://www.adzuna.ch/details/5649131894?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-28,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:11:44.360263
fb1023345d94,adzuna,Head Data Analytics & Digital Solutions (m/w/d) 80-100%,Job-Room,"Opfikon, Bülach","Als führender Schweizer Bau- und Immobiliendienstleister entwickelt, realisiert und bewirtschaftet Implenia Lebensräume, Arbeitswelten und Infrastruktur für künftige Generationen in der Schweiz und in Deutschland. Zudem bietet Implenia in weiteren Märkten Tunnelbau- und damit verbundene Infrastrukturprojekte. Das Unternehmen fasst das Know-how aus hochqualifizierten Beratungs-, Entwicklungs-, Planungs- und Ausführungseinheiten unter einem Dach zu einem integrierten, multinational führenden Bau-…",https://www.adzuna.ch/details/5646947893?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,BI_ANALYTICS,BI_ANALYTICS,2026-03-02T16:11:52.663432
9f48d880e99d,adzuna,Head Data Analytics & Digital Solutions (m/w/d) 80-100%,Implenia Schweiz AG,"Opfikon, Bülach","Stellenbeschreibung Head Data Analytics & Digital Solutions (m/w/d) 80-100% Unternehmen: Implenia Schweiz AG Vertragsart: Mitarbeitender (unbefristet) Als führender Schweizer Bau- und Immobiliendienstleister entwickelt, realisiert und bewirtschaftet Implenia Lebensräume, Arbeitswelten und Infrastruktur für künftige Generationen in der Schweiz und in Deutschland. Zudem bietet Implenia in weiteren Märkten Tunnelbau- und damit verbundene Infrastrukturprojekte. Das Unternehmen fasst das Know-how au…",https://www.adzuna.ch/details/5644690034?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-25,BI_ANALYTICS,BI_ANALYTICS,2026-03-02T16:11:54.170474
704a7e4e0803,adzuna,Professional Data Scientist / DSO FIS/ ART S2P 60-80%,Fincons Group,"Ostermundigen, Bern-Mittelland","Unternehmen im Überblick Die Fincons Group ist ein IT-Beratungsunternehmen, welches seit 40 Jahren die digitale Zukunft führender Unternehmen auf internationalen Märkten gestaltet. Die Fincons Group hat sich einen Namen gemacht, indem sie neue Geschäftsmodelle und die rasche Entwicklung von IT-Systemen vorhersieht und erfolgreich interpretiert. Dazu hat sie ein komplettes Dienstleistungsangebot aufgebaut: von der Forschung und Beratung bis hin zu Design und Entwicklung, von der Systemintegratio…",https://www.adzuna.ch/details/5647448534?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:11:55.635000
fb3240b2e0ba,adzuna,BI Engineer (m/w),Job-Room,Zürich,"Job Informationen  Arbeitsort: Glattbrugg Pensum: Vollzeit Aufgaben: Du implementierst und betreibst End-to-End-Datenstrecken auf Basis von Microsoft Fabric und MS SQL-Server, von Ingestion über Transformation bis zur Bereitstellung für BI und CPM Du entwickelst und pflegst Pipelines sowie Notebooks und automatisierst Transformations- und Validierungsprozesse Du modellierst Daten für Reporting und Planung und unterstützt bei der Erstellung von konsistenten Kennzahlen- und Berechtigungsgrundlag…",https://www.adzuna.ch/details/5645804212?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-26,BI_ANALYTICS,BI_ANALYTICS,2026-03-02T16:11:57.209039
0bbacd1c349b,adzuna,Software Architect / Engineer,RobitiFAI,"Opfikon, Bülach","Salary: CHF 80’000 - 100’000 per year Requirements: 8 years of experience in software engineering, with at least 3 years in a lead or architectural role. Proven experience designing and building distributed systems, scalable component libraries, or event-driven architectures. Familiarity with AI/ML pipelines, model deployment, and working alongside data scientists is a plus. Strong programming skills in Python, TypeScript, React, Next.js, or similar languages. Experience with cloud platforms, d…",https://www.adzuna.ch/details/5650917379?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:12:00.775996
3bd3b98c7402,adzuna,Senior Software Engineer - Distributed Systems,Decentriq,Zürich,"Decentriq is the rising leader in data-clean-room technology. With Decentriq, advertisers, retailers, and publishers securely collaborate on 1st-party data for optimal audience targeting and campaign measurement. Headquartered in Zürich, Decentriq is trusted by renowned institutions in the DACH market and beyond, such as RTL Ad Alliance, Publicis Media, and PostFinance. Our analytics & ML pipelines are the heartbeat of this platform. Built in Python (pandas) and Apache Spark, they run either in…",https://www.adzuna.ch/details/5169714855?utm_medium=api&utm_source=239784f1,2026-03-02,2025-04-30,DATA_ENGINEERING,NOT_RELEVANT,2026-03-02T16:12:03.984594
7da0eb279a67,adzuna,"Software Engineer III, YouTube Foundational Data",Google,Schweiz,"Minimum qualifications: Bachelor’s degree or equivalent practical experience. 2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree. Preferred qualifications: Experience in concurrency, multithreading, and distributed systems. Experience coding in C++. About the job Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information a…",https://www.adzuna.ch/details/5616177995?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-05,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:12:06.835237
afb4cba1d49d,adzuna,Senior Azure Platform Engineer - AI & Data (f/m/d) 100%,Orderfox,Schweiz,"Help shape what's next for the industry - with Orderfox. Own the platform that powers AI agents at scale. At Orderfox, we’re building AI agents that turn manufacturing data into action - identifying suppliers, revealing capacity, and enabling faster, smarter decisions. We're scaling quickly beyond CNC into injection moulding, sheet metal, additive manufacturing, and robotics. Our Azure platform is live and delivering value. Now we’re standardising and hardening it into a repeatable foundation f…",https://www.adzuna.ch/details/5638912557?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-20,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:12:14.676648
3e1237f551d4,adzuna,Senior Azure Platform Engineer ​- ​​​AI​ &​​ ​Data​​ ​(f/m/d)​​​ 100%,Orderfox,"Zollikon, Meilen","Help shape what's next for the industry - with Orderfox. Own the platform that powers AI agents at scale. At Orderfox, we’re building AI agents that turn manufacturing data into action - identifying suppliers, revealing capacity, and enabling faster, smarter decisions. We're scaling quickly beyond CNC into injection moulding, sheet metal, additive manufacturing, and robotics. Our Azure platform is live and delivering value. Now we’re standardising and hardening it into a repeatable foundation f…",https://www.adzuna.ch/details/5642869687?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-23,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:12:17.904021
b0582b32a29c,adzuna,Senior Azure Platform Engineer ​- ​​​AI​ &​​ ​Data​​ ​(f/m/d)​​​ 100%,Job-Room,"Zollikon, Meilen","Help shape what's next for the industry - with Orderfox. Own the platform that powers AI agents at scale. At Orderfox, we’re building AI agents that turn manufacturing data into action - identifying suppliers, revealing capacity, and enabling faster, smarter decisions. We're scaling quickly beyond CNC into injection moulding, sheet metal, additive manufacturing, and robotics. Our Azure platform is live and delivering value. Now we’re standardising and hardening it into a repeatable foundation f…",https://www.adzuna.ch/details/5643174908?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-24,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:12:20.598253
ec17c7b3c649,adzuna,Senior Backend Developer - Full Remote (EU only),Jobtome,Schweiz,"About the company At Jobtome - https://weare.jobtome.com/ - we are a HR Tech company building modern web applications used by companies to manage complex hiring and recruitment workflows at scale. Our products are highly interactive, data-driven, and designed for real-world usage, not demos. We work with a strong product mindset, short feedback loops, and a pragmatic engineering culture focused on quality, ownership, and long-term maintainability. The role We are looking for a Senior Golang Bac…",https://www.adzuna.ch/details/5625709284?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-12,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:12:42.120878
86be862a4f47,adzuna,Ingénieur Data (expérience en données du monde réel et harmonisation OMOP),Job-Room,"Basel, Basel-Stadt","* 24 février 2026 * 100% * Durée indéterminée * Basel * Se connecter pour voir l-estimation de salaire de jobup.ch Rejoignez notre équipe en tant que Data Engineer, spécialisé en RWD. Vous contribuerez à des projets innovants dans le secteur des sciences de la vie.  Tâches  * Comprendre les besoins des clients et collecter des données pertinentes. * Construire des programmes de traitement de données avec Databricks. * Transformer les données en standards définis et évaluer les modèles.  Compéte…",https://www.adzuna.ch/details/5645802862?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-26,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:12:46.469055
9303753e051c,adzuna,DevOps Engineer,21Shares,Schweiz,"About 21Shares 21Shares makes investing in digital assets as easy as buying shares using your conventional broker or bank. Investors can purchase our crypto ETPs easily, safely and securely in a regulated framework on the SIX Swiss Exchange in USD, Euros and GBP, on BX Swiss in CHF, on Boerse Stuttgart in Euros, on DB Xetra as well as Wiener Boerse ( Vienna Exchange) in Euros. We offer the most expansive suite of crypto ETPs available on regulated European exchanges. Founded in 2018, 21Shares i…",https://www.adzuna.ch/details/5603985764?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-28,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:12:49.869463
ae24bc31969c,adzuna,Data Scientist - Pre-Sales (F/M/X),Acuity Analytics,Schweiz,"Welcome to an exciting opportunity where ambitious individuals are invited to join a team of inquisitive minds and supportive peers, all driven by a shared passion and diverse skills aimed at creating value for businesses through data! About Us Ascent has recently been acquired by Acuity Analytics . This is both a significant milestone for us and a tremendous opportunity for you. Acuity Analytics is a business with a strong global reputation, an impressive client base and ambitious growth plans…",https://www.adzuna.ch/details/5550407510?utm_medium=api&utm_source=239784f1,2026-03-02,2025-12-20,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:12:53.344429
d326da351329,adzuna,Product Manager Data & AI,Job-Room,Zürich,"Deine Zukunft beginnt hier  You join Data Analytics & AI, a central IT unit at Swisscom. As Product Manager for Data Services, you enable teams to build the One Data Platform in the cloud. The platform brings together existing data warehouses and big data platforms and offers a single user interface and landing page for everyone at Swisscom to access and analyze data. You work with a diverse team of data engineers, architects and product people from 33 countries with a very positive team dynam…",https://www.adzuna.ch/details/5645797510?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-26,DATA_ENGINEERING,NOT_RELEVANT,2026-03-02T16:13:03.705281
226156f742eb,adzuna,Professional Data Scientist / DSO FIS/ ART S2P 60-80%,Fincons Group AG,"Bern, Bern-Mittelland","Salary: CHF 105’000 - 105’000 per year Requirements: Mindestens drei Jahre Erfahrung im Data Engineering (ETL/ELT) sowie praktische Kenntnisse in Data Modelling, Analytics und modernen Technologien wie Snowflake, DBT, Azure Data Factory, Azure, Power BI oder SAP Analytics Cloud Fähigkeit, Analyseanforderungen in geeignete Visualisierungen zu übersetzen und diese iterativ mit Kund*innen weiterzuentwickeln Erfahrung in der Business Analyse und der strukturierten Aufnahme von Anforderungen einer v…",https://www.adzuna.ch/details/5650917640?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-02,DATA_ENGINEERING,DATA_ENGINEERING,2026-03-02T16:13:06.594036
87ff50bbcf71,adzuna,Senior SQL Engineer,Job-Room,Genf,"* Expert SQL Development * Trading Environment  About Our Client  Our client is a trading company located in Geneva  Job Description  End-to-end technical ownership: Acts as the single technical owner for the CRR platform, accountable for solution coherence, correctness, performance, and scalability across all development streams. SQL risk logic leadership: Leads the design and implementation of SQL-based risk logic, including base, semantic, and reporting data layers, with primary hands-on res…",https://www.adzuna.ch/details/5640882864?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-22,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:13:13.327580
3ee16469248b,adzuna,Principal Member of Technical Staff – Oracle DB AI Research,Oracle,Schweiz,"Description Job Description Principal Member of Technical Staff – Oracle DB AI Research Location: Zurich (hybrid) Principal Member of Technical Staff Are you ready to shape the future of intelligent data systems? We’re seeking an AI and Data Management Senior Engineer / Researcher to design and lead the next generation of scalable, intelligent data management and applied AI platforms. This is a high-impact role at the intersection of AI, data engineering, and enterprise architecture, where your…",https://www.adzuna.ch/details/5624905026?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-11,TO_REVIEW,DBA_INFRA,2026-03-02T16:13:22.888225
d55e47b66fd7,adzuna,DataOps Engineer,EFG Bank,Schweiz,"Description Department : Data Ops Work time Percentage : 100% Location : Geneva Our Company EFG International is a global private banking group, offering private banking and asset management services. We serve clients in over 40 locations worldwide. EFG International offers a stimulating and dynamic work environment and strives to be an employer of choice. EFG is committed to providing an equitable and inclusive working environment that is founded on the principle of mutual respect. Joining our…",https://www.adzuna.ch/details/5455470682?utm_medium=api&utm_source=239784f1,2026-03-02,2025-10-19,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:13:26.510221
ab78a0416582,adzuna,AI Transformation Managerin / Manager (w/m/d),Solothurner Spitäler AG,Solothurn,AI Transformation Managerin / Manager (w/m/d) per sofort oder nach Vereinbarung 100 % In dieser strategisch wie operativ wichtigen Funktion bist Du Teil der Direktion Digitalisierung und ICT und gestaltest die digitale Weiterentwicklung unseres Spitals aktiv mit. Als AI Transformation Managerin oder Manager verantwortest Du den gezielten und verantwortungsvollen Einsatz von Künstlicher Intelligenz entlang klinischer und administrativer Prozesse – von der Identifikation geeigneter Anwendungsfäll…,https://www.adzuna.ch/details/5589372707?utm_medium=api&utm_source=239784f1,2026-03-02,2026-01-17,NOT_RELEVANT,NOT_RELEVANT,2026-03-02T16:13:33.097505
3bfd0e659e99,adzuna,Software Engineer,"Cartier, Branch of Richemont International SA",Schweiz,"Richemont, one of the world leaders in the luxury sector, has various Houses specializing in jewelry, watches and high-end accessories. Each Maison proudly embodies a tradition of style, quality and craftsmanship and Richemont strives to preserve the heritage and identity specific to each of them. At the same time, we are committed to innovating and designing new products in line with the values ​​of our Houses, through a process of permanent creativity. As a Software Engineer, you’ll be respon…",https://www.adzuna.ch/details/5614495490?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-04,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:13:35.596467
93d558ad48a9,adzuna,Senior Business Intelligence Report Modeler/Developer 80 - 100 % (f/m/d),Job-Room,"Bonaduz, Imboden","Firma Hamilton Bonaduz AG Getreu der Vision -We drive innovation to improve people-s lives- liefern die Hamilton Unternehmen seit 1950 Lösungen für die Gesundheitsbranche. Wir sind ein innovativer Vorreiter was Beatmungsgeräte, das automatisierte Pipettieren und Lagern von Proben sowie die Entwicklung von Prozesssensoren anbelangt. Als Teil der Business Unit Shared Services (SHS) der Hamilton Bonaduz AG übernimmt dieser Bereich zentrale Aufgaben für die Hamilton Unternehmen. Teams in HR, ICT, C…",https://www.adzuna.ch/details/5640882967?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-22,BI_ANALYTICS,BI_ANALYTICS,2026-03-02T16:13:38.274297
a79b92c15cef,adzuna,Senior Technical Product Marketing Leader,Jobgether,Schweiz,"This position is posted by Jobgether on behalf of a partner company. We are currently looking for a Senior Technical Product Marketing Leader in Switzerland. In this role, you will lead the global product messaging and communication strategy for a highly technical, fast-growing AI infrastructure platform used by developers and enterprises worldwide. You will sit at the intersection of product, engineering, marketing, and sales, translating complex technical capabilities into compelling narrativ…",https://www.adzuna.ch/details/5645479879?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-25,NOT_RELEVANT,NOT_RELEVANT,2026-03-02T16:13:44.508604
c94c64b0c2be,adzuna,Machine Learning Engineer - Wearables & Sensor Data (m/w/d) 80-100%,greenteg AG,"Rümlang, Dielsdorf","greenteg AG offers high-tech thermal sensing solutions for an international customer base. Besides marketing industrial sensors for laser power metering and for assessing insulation properties of buildings, we also offer a unique core body temperature measurement solution (CALERA®) for wearable devices. The technology empowers customers with a wide range of innovative applications such as improving sports performance, continuous and non-invasive patient monitoring, ovulation tracking, sleep ana…",https://www.adzuna.ch/details/5611766194?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-03,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:13:53.463364
174ca2e9045d,adzuna,Data Modeler (Banking Domain),Next-Link,Zürich,"We are seeking an experienced Data Modeler to support the design and evolution of enterprise-wide data models within a banking or financial services environment. The role focuses on translating business, regulatory, and analytical requirements into high-quality logical and physical data models, aligned with the Common Data Model and overall data strategy. You will work closely with business stakeholders, data architects, and engineering teams, following an Agile way of working , to ensure data …",https://www.adzuna.ch/details/5614941521?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-05,TO_REVIEW,DATA_ENGINEERING,2026-03-02T16:14:05.436220
96bc91dfc41a,adzuna,Digital Strategy Delivery Specialist,Roche,Schweiz,"At Roche you can show up as yourself, embraced for the unique qualities you bring. Our culture encourages personal expression, open dialogue, and genuine connections, where you are valued, accepted and respected for who you are, allowing you to thrive both personally and professionally. This is how we aim to prevent, stop and cure diseases and ensure everyone has access to healthcare today and for generations to come. Join Roche, where every voice matters. The Position At Roche, we thrive to de…",https://www.adzuna.ch/details/5341758303?utm_medium=api&utm_source=239784f1,2026-03-02,2025-08-07,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:14:09.869192
d7bb489a3be7,adzuna,Chef de Projet SI Géomatique Senior (H/F/X),Ekkiden,Lausanne,"Groupe de conseil international fondé en 2019, Ekkiden anime un écosystème de consultants passionnés et engagés qui mènent des projets de transformation organisationnelle, opérationnelle et technologique dans l'IT/Digital, l'Industrie/R&D et la sustainability, chez les grands comptes et PME, en France, Suisse, Espagne et Allemagne. Le rôle : Dans un contexte de modernisation et de refonte d’un système d’information géospatial stratégique , vous intervenez comme Chef·fe de projet senior en charg…",https://www.adzuna.ch/details/5650530641?utm_medium=api&utm_source=239784f1,2026-03-02,2026-03-01,NOT_RELEVANT,NOT_RELEVANT,2026-03-02T16:14:11.780254
a1a656f6d52e,adzuna,"Expert/Principal AI/ML Engineer, Video (R&D)",Logitech,Schweiz,"Logitech is the Sweet Spot for people who want their actions to have a positive global impact while having the flexibility to do it in their own way. The Team and Role: Logitech is the established market leader in video communication solutions for consumers and enterprise users alike. Building on its strong marketing and engineering heritage, Logitech continues to push the boundaries of technology by investing in advanced video processing and AI/ML capabilities. The Video AI/ML Technology Devel…",https://www.adzuna.ch/details/5464480437?utm_medium=api&utm_source=239784f1,2026-03-02,2025-10-25,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:14:18.792905
9b4e982c0869,adzuna,Responsable de l'ingénierie de la plateforme de données,Job-Room,"Chiasso, Mendrisio","* 25 février 2026 * 100% * Durée indéterminée * Chiasso * Se connecter pour voir l-estimation de salaire de jobup.ch Rejoignez lastminute.com, leader européen du Travel-Tech. Participez à notre aventure passionnante!  Tâches  * Diriger l'ingénierie de la plateforme de données et construire des systèmes évolutifs. * Gérer une équipe de Data Engineers et Data Architects pour optimiser les performances. * Collaborer avec le CDO pour façonner la stratégie de données de l'organisation.  Compétences …",https://www.adzuna.ch/details/5646949135?utm_medium=api&utm_source=239784f1,2026-03-02,2026-02-27,TO_REVIEW,NOT_RELEVANT,2026-03-02T16:14:40.201926
